school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school_encoded,sex_encoded,address_encoded,famsize_encoded,Pstatus_encoded,Mjob_encoded,Fjob_encoded,reason_encoded,guardian_encoded,schoolsup_encoded,famsup_encoded,paid_encoded,activities_encoded,nursery_encoded,higher_encoded,internet_encoded,romantic_encoded,age_normalized,Medu_normalized,Fedu_normalized,traveltime_normalized,studytime_normalized,failures_normalized,famrel_normalized,freetime_normalized,goout_normalized,Dalc_normalized,Walc_normalized,health_normalized,absences_normalized,age_standardized,Medu_standardized,Fedu_standardized,traveltime_standardized,studytime_standardized,failures_standardized,famrel_standardized,freetime_standardized,goout_standardized,Dalc_standardized,Walc_standardized,health_standardized,absences_standardized,parent_edu_avg,total_alcohol,social_score,study_goout_ratio,grade_progress_1to2,grade_progress_2to3,grade_progress_total,has_failures,high_absences,passed,performance_category
GP,F,15,R,GT3,T,2,2,at_home,other,reputation,mother,1,1,0,yes,yes,yes,yes,yes,yes,no,no,4,3,1,1,1,2,8,14,13,13,0,0,0,0,1,0,2,3,1,1,1,1,1,1,1,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.25,0.10666666666666667,-1.3926743003247537,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-1.8716042565760895,-0.5423735976260254,-0.9999949952580068,-1.0836241427939144,0.574369283835315,2.0,2,4,0.5,-1,0,-1,0,1,1,Satisfactory
GP,F,16,U,LE3,T,2,2,other,other,home,mother,2,2,1,no,yes,no,yes,no,yes,yes,yes,3,3,3,1,2,3,25,7,10,11,0,0,1,1,1,2,2,1,1,0,1,0,1,0,1,1,1,0.1428571428571428,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.0,0.25,0.5,0.33333333333333337,-0.5858197112353846,-0.5367001286437503,-0.35285346012580227,0.6522102445907456,0.03560568590174467,1.121685547383641,-1.0030763814401766,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,-0.22147540163432355,-0.381387268134171,3.3131941224997887,2.0,3,6,0.5,3,1,4,1,1,1,Satisfactory
GP,M,15,U,LE3,T,4,4,teacher,other,home,other,1,1,0,no,yes,no,no,no,yes,yes,yes,5,4,3,2,4,5,8,12,12,12,0,1,1,1,1,4,2,1,2,0,1,0,0,0,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.75,0.5,0.25,0.75,1.0,0.10666666666666667,-1.3926743003247537,1.2420774405755364,1.466302156522779,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,1.1406528759263421,0.7748212760494178,-0.13552709632247995,0.5549869371057006,1.335563785613043,1.0230864811853158,0.574369283835315,4.0,6,7,0.25,0,0,0,0,1,1,Satisfactory
GP,M,15,U,GT3,T,4,4,services,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,5,2,19,18,18,0,1,1,0,1,3,4,0,0,0,1,0,1,1,1,1,0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.75,0.5,0.5,0.0,0.0,1.0,0.02666666666666667,-1.3926743003247537,1.2420774405755364,1.466302156522779,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,-0.39227477686979334,4.0,2,6,0.5,-1,0,-1,0,0,1,Excellent
GP,M,15,U,GT3,T,2,2,services,services,course,father,1,1,0,yes,yes,no,no,yes,yes,yes,no,5,4,1,1,1,1,0,8,8,11,0,1,1,0,1,3,3,0,0,1,1,0,0,1,1,1,0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,-1.3926743003247537,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,1.1406528759263421,0.7748212760494178,-1.8716042565760895,-0.5423735976260254,-0.9999949952580068,-1.7858610174536578,-0.7144894637714961,2.0,2,5,0.5,0,3,3,0,0,1,Satisfactory
GP,F,16,U,LE3,T,2,2,other,at_home,course,father,2,2,1,yes,no,no,yes,yes,yes,yes,no,4,3,3,2,2,5,14,10,10,9,0,0,1,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0.1428571428571428,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.5,0.5,0.25,0.25,1.0,0.18666666666666668,-0.5858197112353846,-0.5367001286437503,-0.35285346012580227,0.6522102445907456,0.03560568590174467,1.121685547383641,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,0.5549869371057006,-0.22147540163432355,1.0230864811853158,1.5410133445404235,2.0,4,6,0.5,0,-1,-1,1,1,0,Needs Improvement
GP,F,15,U,LE3,A,4,3,other,other,course,mother,1,2,0,yes,yes,yes,yes,yes,yes,yes,yes,5,2,2,1,1,5,8,8,8,6,0,0,1,1,0,2,2,0,1,1,1,1,1,1,1,1,1,0.0,1.0,0.75,0.0,0.3333333333333333,0.0,1.0,0.25,0.25,0.0,0.0,1.0,0.10666666666666667,-1.3926743003247537,1.2420774405755364,0.5567243481984884,-0.7150738826235884,0.03560568590174467,-0.403105743590996,1.1406528759263421,-1.1650190409663912,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,0.574369283835315,3.5,2,4,0.6666666666666666,0,-2,-2,0,1,0,Needs Improvement
GP,F,16,U,LE3,A,3,3,other,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,2,3,5,1,4,3,12,11,12,11,0,0,1,1,0,2,3,1,1,0,1,0,0,1,1,1,0,0.1428571428571428,0.75,0.75,0.0,0.3333333333333333,0.0,0.25,0.5,1.0,0.0,0.75,0.5,0.16,-0.5858197112353846,0.35268865596589305,0.5567243481984884,-0.7150738826235884,0.03560568590174467,-0.403105743590996,-2.0749410101234362,-0.19509888245848667,1.6005500639311296,-0.5423735976260254,1.335563785613043,-0.381387268134171,1.2187986576387206,3.0,5,8,0.3333333333333333,1,-1,0,0,1,1,Satisfactory
GP,M,16,U,GT3,T,4,3,health,services,reputation,mother,1,4,0,no,no,no,yes,yes,yes,yes,no,4,2,2,1,1,2,4,19,19,20,0,1,1,0,1,1,3,3,1,0,0,0,1,1,1,1,0,0.1428571428571428,1.0,0.75,0.0,1.0,0.0,0.75,0.25,0.25,0.0,0.0,0.25,0.05333333333333334,-0.5858197112353846,1.2420774405755364,0.5567243481984884,-0.7150738826235884,2.4338209169611993,-0.403105743590996,0.06878824724308273,-1.1650190409663912,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,-1.0836241427939144,-0.07006008996809053,3.5,2,4,1.3333333333333333,0,1,1,0,1,1,Excellent
GP,M,15,U,GT3,T,4,2,teacher,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,no,no,4,3,3,2,2,5,2,15,15,14,0,1,1,0,1,4,2,1,1,0,1,1,0,1,1,0,0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.75,0.5,0.5,0.25,0.25,1.0,0.02666666666666667,-1.3926743003247537,1.2420774405755364,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,0.5549869371057006,-0.22147540163432355,1.0230864811853158,-0.39227477686979334,3.0,4,6,0.5,0,-1,-1,0,0,1,Good
GP,F,15,U,GT3,T,4,4,services,teacher,other,father,1,2,1,yes,yes,no,yes,no,yes,yes,no,4,4,4,1,1,3,2,7,7,7,0,0,1,0,1,3,4,2,0,1,1,0,1,0,1,1,0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75,0.0,0.0,0.5,0.02666666666666667,-1.3926743003247537,1.2420774405755364,1.466302156522779,-0.7150738826235884,0.03560568590174467,1.121685547383641,0.06878824724308273,0.7748212760494178,0.7325114838043248,-0.5423735976260254,-0.9999949952580068,-0.381387268134171,-0.39227477686979334,4.0,2,8,0.4,0,0,0,1,0,0,Needs Improvement
GP,F,16,U,LE3,T,2,2,services,services,course,mother,3,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,2,3,4,2,12,13,13,0,0,1,1,1,3,3,0,1,0,1,1,0,1,1,1,0,0.1428571428571428,0.5,0.5,0.6666666666666667,0.3333333333333333,0.0,0.75,0.5,0.5,0.25,0.5,0.75,0.02666666666666667,-0.5858197112353846,-0.5367001286437503,-0.35285346012580227,2.0194943718050795,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,0.5549869371057006,0.5570441919893597,0.3208496065255724,-0.39227477686979334,2.0,5,6,0.5,1,0,1,0,0,1,Satisfactory
GP,F,15,U,LE3,T,4,2,health,other,other,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,5,2,11,13,13,0,0,1,1,1,1,2,2,1,0,1,1,0,1,1,1,0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.75,0.5,0.5,0.0,0.0,1.0,0.02666666666666667,-1.3926743003247537,1.2420774405755364,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,-0.39227477686979334,3.0,2,6,0.5,2,0,2,0,0,1,Satisfactory
GP,M,15,U,LE3,A,4,2,health,health,other,father,2,1,1,no,no,no,no,yes,yes,no,no,5,5,5,3,4,5,6,11,11,10,0,1,1,1,0,1,1,2,0,0,0,0,0,1,1,0,0,0.0,1.0,0.5,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.5,0.75,1.0,0.08,-1.3926743003247537,1.2420774405755364,-0.35285346012580227,0.6522102445907456,-1.1635019296279825,1.121685547383641,1.1406528759263421,1.7447414345573222,1.6005500639311296,1.6523474718374265,1.335563785613043,1.0230864811853158,0.25215459693361225,3.0,7,10,0.16666666666666666,0,-1,-1,1,1,1,Satisfactory
GP,F,15,U,GT3,T,4,4,services,services,course,mother,1,1,0,yes,yes,yes,no,yes,yes,yes,no,3,3,4,2,3,5,0,8,10,11,0,0,1,0,1,3,3,0,1,1,1,1,0,1,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.75,0.25,0.5,1.0,0.0,-1.3926743003247537,1.2420774405755364,1.466302156522779,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,-1.0030763814401766,-0.19509888245848667,0.7325114838043248,0.5549869371057006,0.5570441919893597,1.0230864811853158,-0.7144894637714961,4.0,5,7,0.2,2,1,3,0,0,1,Satisfactory
GP,F,15,U,LE3,A,3,3,other,other,other,mother,1,1,0,no,no,yes,no,yes,yes,yes,no,5,3,4,4,4,1,6,10,13,13,0,0,1,1,0,2,2,2,1,0,0,1,0,1,1,1,0,0.0,0.75,0.75,0.0,0.0,0.0,1.0,0.5,0.75,0.75,0.75,0.0,0.08,-1.3926743003247537,0.35268865596589305,0.5567243481984884,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,1.1406528759263421,-0.19509888245848667,0.7325114838043248,2.7497080065691524,1.335563785613043,-1.7858610174536578,0.25215459693361225,3.0,8,7,0.2,3,0,3,0,1,1,Satisfactory
GP,F,16,U,GT3,A,2,1,other,other,other,mother,1,2,0,no,no,yes,yes,yes,yes,yes,yes,5,3,4,1,1,2,8,8,9,10,0,0,1,0,0,2,2,2,1,0,0,1,1,1,1,1,1,0.1428571428571428,0.5,0.25,0.0,0.3333333333333333,0.0,1.0,0.5,0.75,0.0,0.0,0.25,0.10666666666666667,-0.5858197112353846,-0.5367001286437503,-1.262431268450093,-0.7150738826235884,0.03560568590174467,-0.403105743590996,1.1406528759263421,-0.19509888245848667,0.7325114838043248,-0.5423735976260254,-0.9999949952580068,-1.0836241427939144,0.574369283835315,1.5,2,7,0.4,1,1,2,0,1,1,Satisfactory
GP,F,15,U,GT3,A,4,3,services,services,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,2,1,1,1,0,14,15,15,0,0,1,0,0,3,3,3,1,0,1,1,1,1,1,1,0,0.0,1.0,0.75,0.0,0.3333333333333333,0.0,0.75,0.5,0.25,0.0,0.0,0.0,0.0,-1.3926743003247537,1.2420774405755364,0.5567243481984884,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,-1.7858610174536578,-0.7144894637714961,3.5,2,5,0.6666666666666666,1,0,1,0,0,1,Good
GP,M,15,U,GT3,T,4,4,teacher,health,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,3,2,2,1,1,5,4,14,15,15,0,1,1,0,1,4,1,3,1,0,1,0,1,1,1,0,0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.5,0.25,0.25,0.0,0.0,1.0,0.05333333333333334,-1.3926743003247537,1.2420774405755364,1.466302156522779,-0.7150738826235884,0.03560568590174467,-0.403105743590996,-1.0030763814401766,-1.1650190409663912,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,-0.07006008996809053,4.0,2,4,0.6666666666666666,1,0,1,0,1,1,Good
GP,M,15,U,LE3,T,1,2,other,at_home,home,father,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,5,2,9,10,9,0,1,1,1,1,2,0,1,0,1,1,0,1,1,1,1,0,0.0,0.25,0.5,0.0,0.3333333333333333,0.0,0.75,0.5,0.25,0.0,0.0,1.0,0.02666666666666667,-1.3926743003247537,-1.4260889132533936,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,-0.39227477686979334,1.5,2,5,0.6666666666666666,1,-1,0,0,0,0,Needs Improvement
GP,F,16,U,GT3,T,4,2,services,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,3,1,1,5,2,15,16,16,0,0,1,0,1,3,2,0,1,0,1,0,0,1,1,1,0,0.1428571428571428,1.0,0.5,0.0,0.3333333333333333,0.0,0.75,0.25,0.5,0.0,0.0,1.0,0.02666666666666667,-0.5858197112353846,1.2420774405755364,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-1.1650190409663912,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,-0.39227477686979334,3.0,2,5,0.5,1,0,1,0,0,1,Excellent
GP,F,16,R,GT3,T,4,4,health,teacher,other,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,2,4,4,2,3,4,6,10,11,11,0,0,0,0,1,1,4,2,1,0,1,0,1,1,1,0,0,0.1428571428571428,1.0,1.0,0.0,0.3333333333333333,0.0,0.25,0.75,0.75,0.25,0.5,0.75,0.08,-0.5858197112353846,1.2420774405755364,1.466302156522779,-0.7150738826235884,0.03560568590174467,-0.403105743590996,-2.0749410101234362,0.7748212760494178,0.7325114838043248,0.5549869371057006,0.5570441919893597,0.3208496065255724,0.25215459693361225,4.0,5,8,0.4,1,0,1,0,1,1,Satisfactory
GP,F,16,U,GT3,T,1,1,services,services,course,father,4,1,0,yes,yes,no,yes,no,yes,yes,yes,5,5,5,5,5,5,6,10,8,11,0,0,1,0,1,3,3,0,0,1,1,0,1,0,1,1,1,0.1428571428571428,0.25,0.25,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08,-0.5858197112353846,-1.4260889132533936,-1.262431268450093,3.3867784990194134,-1.1635019296279825,-0.403105743590996,1.1406528759263421,1.7447414345573222,1.6005500639311296,3.847068541300878,2.1140833792367264,1.0230864811853158,0.25215459693361225,1.0,10,10,0.16666666666666666,-2,3,1,0,1,1,Satisfactory
GP,F,16,U,LE3,T,1,2,other,services,reputation,father,1,2,0,yes,no,no,yes,yes,yes,yes,no,4,4,3,1,1,1,4,8,10,9,0,0,1,1,1,2,3,3,0,1,0,0,1,1,1,1,0,0.1428571428571428,0.25,0.5,0.0,0.3333333333333333,0.0,0.75,0.75,0.5,0.0,0.0,0.0,0.05333333333333334,-0.5858197112353846,-1.4260889132533936,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,0.7748212760494178,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,-1.7858610174536578,-0.07006008996809053,1.5,2,7,0.5,2,-1,1,0,1,0,Needs Improvement
GP,F,16,U,GT3,T,4,3,teacher,health,home,mother,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,3,4,4,2,4,4,2,10,9,9,0,0,1,0,1,4,1,1,1,1,1,1,1,1,1,1,0,0.1428571428571428,1.0,0.75,0.0,0.6666666666666667,0.0,0.5,0.75,0.75,0.25,0.75,0.75,0.02666666666666667,-0.5858197112353846,1.2420774405755364,0.5567243481984884,-0.7150738826235884,1.2347133014314717,-0.403105743590996,-1.0030763814401766,0.7748212760494178,0.7325114838043248,0.5549869371057006,1.335563785613043,0.3208496065255724,-0.39227477686979334,3.5,6,8,0.6,-1,0,-1,0,0,0,Needs Improvement
GP,F,15,U,LE3,T,4,3,services,services,reputation,father,1,2,0,yes,no,no,yes,yes,yes,yes,yes,4,4,4,2,4,2,0,10,10,10,0,0,1,1,1,3,3,3,0,1,0,0,1,1,1,1,1,0.0,1.0,0.75,0.0,0.3333333333333333,0.0,0.75,0.75,0.75,0.25,0.75,0.25,0.0,-1.3926743003247537,1.2420774405755364,0.5567243481984884,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,0.7748212760494178,0.7325114838043248,0.5549869371057006,1.335563785613043,-1.0836241427939144,-0.7144894637714961,3.5,6,8,0.4,0,0,0,0,0,1,Satisfactory
GP,F,16,U,LE3,T,4,3,teacher,services,course,mother,3,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,2,1,2,16,15,15,0,0,1,1,1,4,3,0,1,0,1,0,1,1,1,1,0,0.1428571428571428,1.0,0.75,0.6666666666666667,0.3333333333333333,0.0,1.0,0.75,0.5,0.0,0.25,0.0,0.02666666666666667,-0.5858197112353846,1.2420774405755364,0.5567243481984884,2.0194943718050795,0.03560568590174467,-0.403105743590996,1.1406528759263421,0.7748212760494178,-0.13552709632247995,-0.5423735976260254,-0.22147540163432355,-1.7858610174536578,-0.39227477686979334,3.5,3,7,0.5,-1,0,-1,0,0,1,Good
GP,M,15,U,GT3,A,4,4,other,services,reputation,mother,1,4,0,no,yes,no,yes,no,yes,yes,yes,1,3,3,5,5,3,4,13,13,12,0,1,1,0,0,2,3,3,1,0,1,0,1,0,1,1,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.05333333333333334,-1.3926743003247537,1.2420774405755364,1.466302156522779,-0.7150738826235884,2.4338209169611993,-0.403105743590996,-3.1468056388066956,-0.19509888245848667,-0.13552709632247995,3.847068541300878,2.1140833792367264,-0.381387268134171,-0.07006008996809053,4.0,10,6,1.0,0,-1,-1,0,1,1,Satisfactory
GP,F,16,U,GT3,T,3,1,services,other,course,mother,1,4,0,yes,yes,yes,no,yes,yes,yes,no,4,3,3,1,2,5,4,7,7,6,0,0,1,0,1,3,2,0,1,1,1,1,0,1,1,1,0,0.1428571428571428,0.75,0.25,0.0,1.0,0.0,0.75,0.5,0.5,0.0,0.25,1.0,0.05333333333333334,-0.5858197112353846,0.35268865596589305,-1.262431268450093,-0.7150738826235884,2.4338209169611993,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,-0.22147540163432355,1.0230864811853158,-0.07006008996809053,2.0,3,6,1.0,0,-1,-1,0,1,0,Needs Improvement
GP,F,15,R,LE3,T,2,2,health,services,reputation,mother,2,2,0,yes,yes,yes,no,yes,yes,yes,no,4,1,3,1,3,4,2,8,9,8,0,0,0,1,1,1,3,3,1,1,1,1,0,1,1,1,0,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.75,0.0,0.5,0.0,0.5,0.75,0.02666666666666667,-1.3926743003247537,-0.5367001286437503,-0.35285346012580227,0.6522102445907456,0.03560568590174467,-0.403105743590996,0.06878824724308273,-2.1349391994742954,-0.13552709632247995,-0.5423735976260254,0.5570441919893597,0.3208496065255724,-0.39227477686979334,2.0,4,4,0.5,1,-1,0,0,0,0,Needs Improvement
GP,F,15,R,LE3,T,3,1,other,other,reputation,father,2,4,0,no,yes,no,no,no,yes,yes,no,4,4,2,2,3,3,12,16,16,16,0,0,0,1,1,2,2,3,0,0,1,0,0,0,1,1,0,0.0,0.75,0.25,0.3333333333333333,1.0,0.0,0.75,0.75,0.25,0.25,0.5,0.5,0.16,-1.3926743003247537,0.35268865596589305,-1.262431268450093,0.6522102445907456,2.4338209169611993,-0.403105743590996,0.06878824724308273,0.7748212760494178,-1.0035656764492848,0.5549869371057006,0.5570441919893597,-0.381387268134171,1.2187986576387206,2.0,5,6,1.3333333333333333,0,0,0,0,1,1,Excellent
GP,M,16,U,GT3,T,3,1,other,other,reputation,father,2,4,0,no,yes,yes,no,yes,yes,yes,no,4,3,2,1,1,5,0,13,15,15,0,1,1,0,1,2,2,3,0,0,1,1,0,1,1,1,0,0.1428571428571428,0.75,0.25,0.3333333333333333,1.0,0.0,0.75,0.5,0.25,0.0,0.0,1.0,0.0,-0.5858197112353846,0.35268865596589305,-1.262431268450093,0.6522102445907456,2.4338209169611993,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,-0.7144894637714961,2.0,2,5,1.3333333333333333,2,0,2,0,0,1,Good
GP,M,15,U,GT3,T,4,2,other,other,course,mother,1,4,0,no,no,no,no,yes,yes,yes,no,3,3,3,1,1,3,0,10,10,10,0,1,1,0,1,2,2,0,1,0,0,0,0,1,1,1,0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,-1.3926743003247537,1.2420774405755364,-0.35285346012580227,-0.7150738826235884,2.4338209169611993,-0.403105743590996,-1.0030763814401766,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,-0.381387268134171,-0.7144894637714961,3.0,2,6,1.0,0,0,0,0,0,1,Satisfactory
GP,F,15,R,GT3,T,1,1,other,other,reputation,mother,1,2,2,yes,yes,no,no,no,yes,yes,yes,3,3,4,2,4,5,2,8,6,5,0,0,0,0,1,2,2,3,1,1,1,0,0,0,1,1,1,0.0,0.25,0.25,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.75,0.25,0.75,1.0,0.02666666666666667,-1.3926743003247537,-1.4260889132533936,-1.262431268450093,-0.7150738826235884,0.03560568590174467,2.6464768383582777,-1.0030763814401766,-0.19509888245848667,0.7325114838043248,0.5549869371057006,1.335563785613043,1.0230864811853158,-0.39227477686979334,1.0,6,7,0.4,-2,-1,-3,1,0,0,Needs Improvement
GP,M,16,U,GT3,T,3,1,other,other,reputation,mother,1,1,0,no,no,no,yes,yes,yes,no,no,5,3,2,2,2,5,2,12,12,14,0,1,1,0,1,2,2,3,1,0,0,0,1,1,1,0,0,0.1428571428571428,0.75,0.25,0.0,0.0,0.0,1.0,0.5,0.25,0.25,0.25,1.0,0.02666666666666667,-0.5858197112353846,0.35268865596589305,-1.262431268450093,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,1.1406528759263421,-0.19509888245848667,-1.0035656764492848,0.5549869371057006,-0.22147540163432355,1.0230864811853158,-0.39227477686979334,2.0,4,5,0.3333333333333333,0,2,2,0,0,1,Good
GP,F,16,U,GT3,T,3,3,other,services,home,mother,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,3,2,4,5,54,11,12,11,0,0,1,0,1,2,3,1,1,1,1,1,1,1,1,1,0,0.1428571428571428,0.75,0.75,0.0,0.3333333333333333,0.0,0.75,0.5,0.5,0.25,0.75,1.0,0.7200000000000001,-0.5858197112353846,0.35268865596589305,0.5567243481984884,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,0.5549869371057006,1.335563785613043,1.0230864811853158,7.9853070825744785,3.0,6,6,0.5,1,-1,0,0,1,1,Satisfactory
GP,M,15,U,GT3,T,4,3,teacher,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,2,3,5,6,9,9,10,0,1,1,0,1,4,2,1,1,0,1,1,1,1,1,1,0,0.0,1.0,0.75,0.0,0.3333333333333333,0.0,0.75,0.5,0.5,0.25,0.5,1.0,0.08,-1.3926743003247537,1.2420774405755364,0.5567243481984884,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,0.5549869371057006,0.5570441919893597,1.0230864811853158,0.25215459693361225,3.5,5,6,0.5,0,1,1,0,1,1,Satisfactory
GP,M,15,U,GT3,T,4,0,teacher,other,course,mother,2,4,0,no,no,no,yes,yes,yes,yes,no,3,4,3,1,1,1,8,11,11,10,0,1,1,0,1,4,2,0,1,0,0,0,1,1,1,1,0,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.5,0.75,0.5,0.0,0.0,0.0,0.10666666666666667,-1.3926743003247537,1.2420774405755364,-2.1720090767743834,0.6522102445907456,2.4338209169611993,-0.403105743590996,-1.0030763814401766,0.7748212760494178,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,-1.7858610174536578,0.574369283835315,2.0,2,7,1.0,0,-1,-1,0,1,1,Satisfactory
GP,F,16,U,GT3,T,2,2,other,other,reputation,mother,1,4,0,no,no,yes,no,yes,yes,yes,yes,5,2,3,1,3,3,0,11,11,11,0,0,1,0,1,2,2,3,1,0,0,1,0,1,1,1,1,0.1428571428571428,0.5,0.5,0.0,1.0,0.0,1.0,0.25,0.5,0.0,0.5,0.5,0.0,-0.5858197112353846,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,2.4338209169611993,-0.403105743590996,1.1406528759263421,-1.1650190409663912,-0.13552709632247995,-0.5423735976260254,0.5570441919893597,-0.381387268134171,-0.7144894637714961,2.0,4,5,1.0,0,0,0,0,0,1,Satisfactory
GP,M,17,U,GT3,T,2,1,other,other,home,mother,2,1,3,yes,yes,no,yes,yes,no,yes,no,4,5,1,1,1,3,2,8,8,10,0,1,1,0,1,2,2,1,1,1,1,0,1,1,0,1,0,0.2857142857142856,0.5,0.25,0.3333333333333333,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.5,0.02666666666666667,0.22103487785398448,-0.5367001286437503,-1.262431268450093,0.6522102445907456,-1.1635019296279825,4.171268129332915,0.06878824724308273,1.7447414345573222,-1.8716042565760895,-0.5423735976260254,-0.9999949952580068,-0.381387268134171,-0.39227477686979334,1.5,2,6,0.5,0,2,2,1,0,1,Satisfactory
GP,F,16,U,GT3,T,3,4,at_home,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,2,4,3,1,2,3,12,5,5,5,0,0,1,0,1,0,2,0,1,0,1,0,0,1,1,1,0,0.1428571428571428,0.75,1.0,0.0,0.3333333333333333,0.0,0.25,0.75,0.5,0.0,0.25,0.5,0.16,-0.5858197112353846,0.35268865596589305,1.466302156522779,-0.7150738826235884,0.03560568590174467,-0.403105743590996,-2.0749410101234362,0.7748212760494178,-0.13552709632247995,-0.5423735976260254,-0.22147540163432355,-0.381387268134171,1.2187986576387206,3.5,3,7,0.5,0,0,0,0,1,0,Needs Improvement
